soil_quality,rainfall,fertilizer,temperature,humidity,yield
90,227,86,23.91557993062293,63.18971459451167,41.9424811790026
69,298,179,26.581449628595916,67.79229093384563,36.99535012163503
83,117,48,35.13861305897169,64.55729474615372,57.00660683551383
75,153,72,20.784884893931334,38.26295648881329,50.64901753272817
92,54,139,28.141374805771356,71.72276340509367,42.82628964940013
94,206,38,33.30226412577133,51.62614648321831,55.192892756539116
83,279,70,23.42941891877266,60.977689989006414,44.06849453911086
66,165,38,22.388345451552773,51.93922642416555,58.94018670408426
61,54,47,27.804244821244268,31.319992213375784,54.331619131804096
41,109,16,25.731184357234042,82.59322927885766,42.01780922782024
46,114,39,32.981913284701974,38.92400659765659,56.91344838460597
55,176,124,39.39137073042559,64.93038376631125,33.6975581473634
63,77,193,20.089378718583003,82.98786081678783,48.03708085428395
69,132,173,38.04759824921118,43.279754977417795,26.851024112190267
83,277,179,28.66446072780985,54.7208839577324,55.81459660233339
87,178,13,33.280154585353095,52.663918914094936,29.922005995544758
85,78,14,37.020540656896145,35.35322882578859,57.961300465067225
40,228,55,31.469173222442485,55.4110362478165,20.67965829389914
93,213,84,21.946236543826757,58.76870916794863,47.27347586945599
66,209,139,22.811903514164012,31.595839925238003,26.00224678806225
48,113,114,35.78560084639042,59.28862544394019,50.832458887416436
46,191,63,24.58196462888466,35.629807652519894,39.67623721174215
44,81,117,31.380752322648675,83.5477595613819,56.38601010256674
69,287,68,28.561610249575587,69.00946488089212,48.602768388579086
81,58,42,26.07277965618256,33.38561595514789,50.73063954593987
66,260,31,35.73935128244775,79.62258108435066,24.81917476720757
49,188,56,34.62433304449638,51.695966963922906,23.86244841349282
64,225,143,32.92217768943319,43.5370283525156,54.02230820746799
57,228,33,27.453427368464503,45.23527296742895,29.0309537433008
46,181,186,24.529406480425692,65.86311524190047,54.67767304316714
96,90,126,30.317899019962795,34.89317607909909,25.70152549910577
70,74,135,36.3420820065754,33.52470817546971,32.33805122615238
71,194,60,31.51329940768388,67.65078279452695,57.149549170408854
89,224,127,39.402792863899904,88.91456816419156,53.588713323258915
84,57,50,20.308749761247945,59.00570485737266,22.1697057562206
50,107,76,39.96693562777246,54.79699962142127,37.92390041140655
49,158,98,33.82818092717378,86.83186216475633,56.39471368574442
61,178,101,36.653480343819965,44.45943486537442,20.59031368500456
70,51,130,26.699047355349105,44.43246198809511,24.29277947072623
80,59,90,30.16682656173111,84.30696678363992,45.80783540182214
86,140,139,35.939784957686626,68.81587077593775,24.19933931609239
53,166,100,35.21298944733973,33.22702730325912,37.95353004561641
42,204,109,26.68068857758552,70.43864447522668,40.31291127667482
63,190,87,26.48820470047606,79.20189247539042,54.41016254028154
53,112,52,33.25622405824262,46.43719906451778,58.29563281148068
92,60,132,38.67318362943989,52.97357245689097,40.48923791789915
55,191,41,28.775719813482603,41.860597073512494,40.41441286819929
94,145,149,27.05883598618432,68.00077616891062,49.071813539582834
67,257,32,37.893740724723635,69.85169215164817,27.70026466592434
74,173,153,33.661121229131616,34.11214988507833,57.634341625591276
79,142,181,27.76551959412165,70.66227905514596,20.0479569781268
41,151,11,21.14552461695589,69.50727504909162,20.07175480289152
95,147,16,34.4297854409557,32.10806750538116,45.026654472133885
73,75,30,27.0577298138076,63.3222045680923,33.659387691230734
94,246,195,21.411323955447195,66.83630601513991,35.924609611922264
57,260,104,32.245781744927534,55.80933943091021,28.857487034293342
46,88,160,26.460137409876875,84.07903053572778,36.312095896610415
88,141,135,26.769130166210587,49.70215916382727,53.11932573690759
77,205,197,29.583402614957855,34.030702320110734,47.969977927611446
81,194,130,34.3494953465691,70.31117969823931,23.786150233722687
46,214,34,25.526609552725883,66.31321514059917,22.267193545886315
43,157,44,21.61891831557802,89.34351063497772,40.24771189907433
82,260,182,28.488514428790126,43.878496858575716,49.20643853465484
55,204,144,21.09850846232789,53.72966318482862,46.57956276385673
98,291,41,33.945370197844326,57.670787817638974,54.56458774826344
88,125,62,39.18486935845148,81.69047323119071,25.33058471434908
99,116,78,33.175176152962635,54.8740795037461,44.2301054751112
45,171,34,25.507808995017072,76.32889947149809,50.64058189320011
59,245,104,23.63404775075207,39.41656359127538,57.513631521204914
70,224,95,24.655671426001796,54.587063624713124,24.035321495387766
58,160,111,24.43220006336243,39.298646898958026,29.58567402887145
91,252,86,26.276610120890314,86.98073189646115,34.18365728651447
61,211,139,21.946933562562897,40.66543826150725,41.63001700208166
60,67,95,37.914381152928705,55.144364013026184,36.34448777625536
57,84,70,37.702409906590155,34.93564337759908,54.44469136060698
71,67,146,32.304725071363904,85.2830113198849,58.021077515281796
86,287,60,21.238407337460504,67.42912604614806,22.803146250888506
73,247,11,36.08001481443532,87.74737575486284,47.987225292306015
90,211,182,21.23577167476491,32.536298113306565,24.570932749952377
66,210,41,22.128424475262637,40.49871053725158,55.91820615747493
77,177,89,26.505927852885403,52.80292959878177,25.68394173780841
83,249,106,28.629406353311204,67.28159409573861,59.66044834196006
69,283,84,27.077779134306383,49.771060384321075,37.11000847737244
72,176,169,23.30459561956728,72.71244122390344,35.277475306030155
66,133,17,22.242594353635482,39.90777281289998,43.451219374389865
94,291,94,37.18830453408833,66.03819351469255,35.77425745969374
95,261,130,27.26362451903856,53.877970662476386,29.387744267161253
62,92,29,24.37198756223017,60.49445872191121,45.165753767769026
82,131,158,29.73982713246751,64.17798366425306,49.134543942402715
58,76,16,20.736468010759033,33.593752815624406,57.81286420810424
93,97,130,32.005623646645006,85.4414556766119,36.36474430316248
70,118,131,24.96979173699196,77.16551010907563,48.23091742121149
43,248,146,31.96392828262649,56.547347324383466,53.344140661677386
92,199,95,32.28250328891738,62.84816990564522,53.25535263472168
58,211,139,36.184483827172926,31.952136181637105,21.370805543191473
92,220,156,24.598095112189476,59.876840010482056,34.22809280128746
77,254,69,29.269292772385604,55.57895647652458,20.536734366651043
79,165,196,39.23774676383575,52.469116015142944,42.363196829025284
99,273,78,34.5424968816924,78.92112801825866,54.60361704401664
61,265,54,39.50687616035117,40.9154624713819,52.59672134153352
48,173,71,38.54731426154208,40.5786149720405,52.44998290825337
70,65,147,32.21497193612864,61.30066956586742,34.07343991349944
49,175,132,25.27860711764287,71.22862973099615,21.853186192828385
49,63,35,35.13848313324833,31.34643177051987,26.896708866149424
69,88,197,33.96238491624585,62.75042941469814,46.82765436032699
49,248,27,31.777802407147956,47.92194772372373,25.35371177868177
97,157,68,33.95658456982602,75.41289108126017,25.013134710149096
75,61,158,32.27172829090502,58.13231441859661,34.147009564509005
57,261,55,30.387580461456928,80.04451590346247,23.781393117181644
83,146,21,28.319109633666862,53.818558531217775,33.191365685805025
96,104,122,20.89416749154881,79.62537292645793,58.78770614899124
82,183,169,37.313758382063625,72.99042505285058,20.79804435139058
87,89,176,37.31081165199491,79.6954432074314,53.221712288734594
58,140,192,31.880946399378445,78.74522779299997,59.74486652057486
82,62,64,25.357686103163083,59.181865108999354,37.45621096470623
62,118,19,20.56262088077785,52.0854844871281,57.72221474972196
43,201,44,20.028576083339484,75.90869045280495,30.445794739094513
51,251,89,21.458147794450777,51.69144460697636,59.29189204996864
99,236,15,27.1977265270233,35.363794223163495,54.46205243772734
88,223,136,23.767918919941554,81.5306788444128,55.38790280171461
63,297,77,25.30116171275047,53.831894211677394,25.215934352591347
52,145,199,33.99320754609864,37.95623704578412,54.802496713817504
99,250,18,39.18299548718315,68.788608761397,57.67291962682918
43,290,166,24.13551686040065,83.38639486987836,52.76191916399981
66,276,80,29.31287868272979,81.65793126016966,23.6545609298835
77,221,143,39.8295880299882,63.266809243540294,23.391065296218972
78,253,53,38.633487964683574,35.284267021037735,34.3042397450634
47,60,73,27.046326060584626,71.79618491152253,48.1970266923544
65,167,76,26.393780935961665,66.52972200921491,20.498113126686633
73,110,53,24.843412806744958,42.60890033635403,58.02582984787844
48,85,125,23.10805699658178,84.03241537929324,41.017970644537336
49,249,151,29.201041582575566,35.200064234144065,34.3348977073424
90,187,146,26.822410268134952,52.3822955132863,42.44915716762179
40,255,160,34.8967518774079,35.671983187599395,48.63144786695255
87,271,66,24.73733007661022,84.71669139770115,30.931163509300927
89,178,66,34.72664478040098,32.12304774656832,31.644945889114524
47,112,152,25.76293171963949,55.5458866094376,38.72707399649409
49,189,16,31.854575692951183,81.70672120042367,46.79722906240751
93,54,157,32.76860192789462,45.08294034613348,48.254813396871796
82,127,28,33.43562851000666,36.30073623370771,32.96226557694561
88,85,143,23.506779720745236,37.62025989490221,32.899662377928024
98,194,188,25.654227394433885,54.296105652608965,39.48434984692315
64,235,48,24.922313708104664,55.71491155758678,41.67686802397689
70,199,80,31.523208220309606,73.08461624157579,45.976565397570866
78,208,34,21.514928045427336,44.27571984389029,44.70838726799566
97,203,111,30.365128999217,72.11038077566866,34.9007153602676
98,62,160,21.749341112860836,89.9385587431542,31.875471610659943
42,240,195,26.741119798662275,81.85505237587728,32.31684764525122
78,244,20,33.73412185902231,68.13446044186657,45.816042308138954
77,284,171,28.251281100235374,86.394750063186,37.32590217525401
74,112,40,25.606836787644554,89.46655034742841,25.37397449186978
47,60,175,32.31714351798069,64.21643348166626,20.236922365050106
40,118,127,34.805382249642236,46.41780754359388,21.187094562626697
44,241,123,25.091698695451925,84.89899557588433,54.70065388396244
95,151,183,25.987998021917544,80.65168653525708,38.31308845521887
90,245,149,32.80587833902172,35.07667569023316,46.2970881597231
66,81,18,39.304465203611706,86.18248210693403,57.16149984515328
84,251,150,24.277430733395512,51.97319023231191,25.051194163054152
65,59,29,33.084952714224194,49.32515453072996,37.904635815289744
82,157,68,38.131796821367764,50.59616142984823,41.56269587514592
99,103,94,29.239335300887227,49.201098898315486,53.66139628935105
93,232,159,26.33688452990649,60.96151077067165,59.74873698486515
65,131,74,33.33742130413083,64.78642330629074,48.46713946631297
50,239,69,20.628636129615725,55.53812624546753,45.6733641197422
73,288,134,27.20321101066748,54.75473743203021,56.812501174955784
80,232,50,25.159480536342272,74.23882767753193,53.49523651800452
41,136,90,24.49243405556856,30.181652296675388,54.60176658178299
60,131,182,23.595185270539265,86.81318769325782,20.108228986814698
90,84,13,34.74126603171908,72.86601936817178,40.57728366146067
65,116,79,39.101995906519285,72.43515171500506,51.30914269541286
51,114,182,27.695412906438857,55.31780197251511,27.258284899027984
48,66,195,20.98206613816082,87.94720929829694,50.05809166412223
80,91,92,34.378236273451556,30.019393900848836,20.366406066095184
62,236,103,30.764086689271792,34.58888460696167,43.00666764498976
81,247,160,34.47289227691616,78.24385818851391,54.05312479973365
44,170,169,32.95808328397813,74.32205286808318,37.25393432901385
48,170,72,38.108719619269536,46.28132976986214,49.57810110863883
94,188,17,22.808803854538347,65.68559280772112,41.21594679643478
89,127,129,23.38323690519483,61.923171071085704,45.89163913681137
49,290,94,26.83138448046274,61.626884649215526,40.66671663502093
88,77,100,29.827776319949056,65.73367826320253,39.033469730636
97,88,162,38.51427562015442,89.62411782076148,53.66506318452848
49,231,170,38.13928458699921,89.24069659187171,23.70972742356318
53,149,125,37.43744238538754,88.9009016540978,43.38605141404124
75,60,115,24.450538678871837,62.921063456822225,24.592419511912077
49,164,153,34.59352754427371,49.085633574140104,42.51231646580406
95,282,192,27.669834881809187,63.60660230614879,58.543841707268896
93,235,173,38.6236585508216,67.36130960080246,22.283915640451948
89,166,81,24.290716727571144,48.68628412416605,36.88027212785572
76,217,89,22.825159064079187,67.96655489812434,52.07884801104321
80,293,16,36.847703492670256,67.3196564123619,34.78766273481236
77,181,78,34.33815190238016,84.20828473989769,40.812590698560044
87,113,96,36.4284335644766,44.2562182707243,24.588312275257927
61,225,17,23.158867753562554,71.85658954760609,28.92293100957567
62,247,140,37.69585375498926,57.04568238564805,47.45700821803103
55,279,172,33.55240713294273,37.79494048130659,53.14350216058373
50,132,123,33.031216057971534,48.970960398802646,45.85825398663545
92,208,45,31.651677261961098,33.43662206682174,53.4768351791425
86,51,109,35.29752971182353,49.15996991113995,44.22629868696791
90,92,88,28.31216627761247,34.140818836588984,52.40832835741531
74,266,39,22.656424918663344,85.5267033538679,59.315472037477846
87,291,24,30.78529732988393,36.10475740078422,23.312989365517648
92,90,96,34.962039155471246,79.04048162781507,39.185985205188395
59,109,67,23.072949057753203,84.3675846221708,27.595706654108902
76,161,165,24.48041335222404,58.06023347968996,38.6091419045848
80,252,179,33.93091244132357,33.23557296009311,39.983469793274196
44,223,106,25.39301868194564,65.74714100554614,44.87685104823004
75,89,155,23.39881721173202,44.08610302538692,37.57191947932766
52,108,142,37.787841546105966,40.59950422031765,32.988497110488055
91,94,146,23.217907121083112,64.00583339104111,21.726731815698237
56,91,111,26.88297158094685,51.38294369027081,21.391741348119172
65,168,124,28.568605847970886,73.82271461078892,27.00033407183925
91,285,146,29.522799711807927,65.47506331972593,37.95945638886772
83,198,27,27.226198516409724,79.7604764232837,36.70064145031857
91,180,193,38.250769987982615,33.50315182020112,27.627819758892066
96,243,152,33.1725044235251,44.095142683509806,52.89358287118769
98,188,87,27.18989298445405,64.01938104154847,47.33972846647278
59,73,71,27.1543943907524,82.82569394672791,33.72659926336446
78,99,172,30.05904998369495,78.80590036879305,51.878702080438615
72,137,49,20.673264083392667,70.7718803361377,59.56983622165986
69,70,188,38.53285677665919,64.4443221224737,29.80169695113227
55,202,133,24.466187554280843,67.8875542201468,34.50359623348217
46,181,69,33.95185131377773,42.81646512695047,59.71593008448846
69,281,65,35.5544549401146,65.71159125115244,25.515302852217093
41,174,93,36.547660303746184,59.625695356710324,23.087510533046867
51,92,50,23.312846197350193,53.06606886219439,40.83964641231668
82,224,191,30.733861395114772,83.26383102534204,38.7371641127053
79,72,26,21.673487242797403,79.76494348482484,23.1315498791654
40,237,114,36.095846906271106,34.604139585079096,31.601440920851264
97,265,34,29.72903067916781,89.14376649457868,36.757466530178945
42,70,135,23.169781178469556,43.7990521783558,52.88838486254546
47,243,102,34.37357891216127,42.92036324051418,48.31369416615672
65,264,146,26.623396975039558,86.62897477900344,56.58106553838091
79,228,193,22.290132075202152,56.68814567812011,33.299997478722105
50,192,160,29.22147649987295,78.32188221562225,32.37513690002002
60,107,127,24.704931974194295,47.292136741435435,38.527268031111475
44,75,11,39.00443671474885,82.39026696334781,20.30112547628494
79,267,54,27.227233156135547,79.93828592228708,28.29280352327759
65,269,128,31.449058102930003,61.16872029699725,28.458844408644282
60,108,175,38.96721996914124,72.30335759116471,22.4436013243782
48,139,143,27.87442373135921,87.84168966050481,38.20522758894725
56,94,185,27.16253747551911,57.122726395647774,56.22080821226981
76,243,181,23.24811280786552,59.652292480216225,20.16121666137947
90,212,16,38.766071291315306,73.36822513042897,45.13658666849028
90,273,75,36.01489556692477,53.185593639384706,55.17330871387294
41,143,199,24.42021978043784,87.67378348084303,24.300844104796408
90,159,167,26.653488554966636,32.42614619318476,56.69033132511541
94,113,85,38.298235561639025,54.20267374746217,52.74086573859054
86,133,61,30.7455919161565,72.83106402240973,28.582853796554804
79,299,103,31.1266857321176,55.76283754929386,56.21374302376636
67,126,45,32.96288963902759,45.5549165582213,52.16063144995367
95,76,44,35.24327635815596,54.80724945346728,24.455563717418663
66,136,75,38.78571091328659,82.89100785628199,53.223977894212695
79,299,187,36.0445014694005,62.82043515244607,41.68731754797511
40,257,140,38.690983969280424,50.10661156969999,52.638396340049866
85,208,115,36.412195163044714,70.29137905057405,44.70659987465605
50,61,85,20.928681212293327,66.71070365544327,35.674280339258296
78,274,13,22.35069241073884,63.62680892359189,44.045618781299844
57,151,64,37.69785851292668,53.46943624471087,45.447229626541954
66,94,189,20.55392898090514,34.33201845726896,50.648245903476585
86,177,196,35.883492976398614,67.24388970675551,53.22727034151036
49,81,29,36.996874638070246,55.18732580465985,46.528426755121885
75,103,28,28.30929124164905,55.72584529524086,59.585928362720686
60,297,145,27.097095056464397,44.044826077797936,51.14203755388915
67,243,36,23.888084382360994,44.96520002482448,56.4305999535501
40,291,145,20.97837743324726,77.24767831430914,32.77977333458599
53,162,27,34.90765912621987,58.761887726168254,32.64909728450359
59,164,38,21.47454168894773,36.55787455245879,34.49340304865473
91,264,55,38.89339256017841,32.75105789360199,37.58865157358876
96,81,173,25.93486925550124,43.482928036730506,58.45600540108217
48,192,140,35.88488635188463,59.24650714725631,22.94124877369271
84,153,146,21.193653020736214,67.0350056205012,39.93774318774447
66,104,147,30.72557369303744,38.620726243614314,26.446420865072987
97,90,93,26.98199074181098,56.031542784602216,52.43573461676819
88,176,10,20.600022103562736,34.35313096635327,21.24577072043852
95,89,141,33.11598708818343,32.2635532813534,38.205770286622155
91,121,185,38.8632544181699,81.80087635826906,35.78964091705006
43,284,110,20.215055344061316,69.5000531782223,23.687239600031674
76,163,105,25.408738523604807,76.8656271252975,35.068758010466254
57,226,27,34.0721148539513,40.912645584684974,52.361219921025864
70,263,87,37.42507448083259,49.329460993205416,25.498986134972142
88,296,54,23.815583470001563,56.62747819272677,59.34023025208133
92,87,121,21.414335690775378,69.48206068641514,22.338173805208612
78,296,24,20.172828006741415,62.090626065747415,31.56411092629351
49,105,188,24.304128433123683,63.08743487408315,50.995964567909226
48,83,198,21.426345841084952,39.41657092677186,34.3008513137797
67,178,13,27.18764178205196,58.48722095812968,39.21413957618349
67,59,156,28.80251549907694,79.42789728386495,27.46634045721008
52,217,97,29.598476117644125,60.56765114309514,48.619835286251075
57,65,103,22.84658620489215,41.9845085399338,27.18166451641927
51,265,86,29.27976097653179,54.80383138602092,53.949243883381484
47,223,148,20.18103283511726,75.28851809509956,41.57998181184172
62,201,37,24.788421762440912,38.09954517350813,41.926273159024475
89,289,194,27.381720986186398,64.82780310338356,57.340463689682394
44,63,84,22.367031518871332,87.9188830951851,50.919983250182646
46,139,63,36.280091946346346,52.81811458738413,49.725579458716965
54,216,74,24.02424784616308,32.61847458990635,54.321606648437175
42,67,56,35.09779423292535,67.98624024118415,23.672691352204282
57,133,127,29.477860789116548,32.8262109203431,49.04177451788567
77,218,13,29.594861862903286,41.49633986147291,29.328316524099076
65,105,43,32.90388672211253,32.90383656916126,31.237853629150894
77,213,85,20.885554232659974,40.23903677012359,20.605845489257696
98,201,191,21.575186800002857,81.29593304237042,55.74884252982318
91,139,70,26.536869795450283,74.09107906115008,49.56451728432069
72,78,110,28.336450010034444,50.51115832853189,25.571485245420533
60,289,102,28.598815943896394,83.82826929285855,33.11692813263115
56,71,111,33.53774261650936,69.91093294407773,39.1973146825467
82,60,122,20.014100236723046,56.864795741225024,39.756431289707606
98,90,92,39.18210184159378,34.099972874032986,43.82615762974545
95,226,157,23.489748219538896,73.84328211058057,38.88734838914152
41,295,140,24.972633526104737,52.53156753235436,45.94581262674984
64,188,49,38.11254369050327,48.169740254673336,55.35483183917738
80,101,160,20.109828017391045,47.29638080306613,35.922902208826
58,116,78,39.82612163117908,30.462553556665636,55.06843677563434
77,134,41,20.719146712542067,74.55871216810476,28.784408640079132
64,299,33,22.41091038987119,38.7186202210367,24.855253002490826
78,124,122,24.802134250977765,61.23869033185544,29.576051864462404
43,185,188,28.774432802258147,30.96488412025335,28.263706201132678
42,208,124,30.369030674311844,67.6729972755185,59.403163337982946
73,172,195,22.094369423373294,52.16954092468551,35.24214905779614
81,251,179,21.47347797242058,67.84484708191326,46.05893075738737
49,55,44,20.63718072811536,35.39369682096692,47.84210611953611
88,130,41,25.135014013484064,45.98003075868762,37.808344909251105
66,279,191,38.430659471904846,36.618407578374736,28.94286939152989
87,248,54,27.796850377758062,68.76424667517901,37.5239205395486
65,273,185,35.28014784189099,36.51320975266864,38.95043545225755
66,62,117,23.803763890779017,67.0261326920135,58.160307596821966
40,55,95,21.293584514532085,38.08142825897004,42.74494820144436
83,244,186,31.085595769673255,86.60127633499754,58.794904213642056
59,204,43,36.44184800741004,54.98284064428602,43.068505960984595
91,170,153,37.969198333270896,37.59540477456481,25.7999206243036
64,94,20,30.924092070702017,32.50862702381262,35.375065529000196
49,155,156,25.88064568062062,49.76535323114013,51.692533037497284
40,75,101,22.190234904745218,83.48318545697397,36.8648907150023
55,53,166,33.35645708477259,38.62890971644242,23.989353793664712
50,86,63,25.608736342361702,77.44992405227299,23.843046423523113
43,70,190,36.87924848896395,55.0423097126211,29.482590242323813
74,292,85,32.10242236906576,78.17567104432409,42.590871346216844
96,77,169,37.17757126709452,82.4574809309287,53.20619908398711
52,259,109,31.333060200103027,89.86905345644092,41.34850995347736
60,297,125,35.434847254088865,34.09184859801675,49.843215466911815
54,81,133,25.886103018221974,77.77807564354038,45.823724142220755
96,152,92,30.06117580765163,34.181333024891956,40.96396740572331
49,230,65,20.3881274580582,48.88756270673976,28.592317091679806
77,210,72,32.15663486647111,68.77393527847067,55.32674158754569
50,75,141,30.674786951209065,56.837306100711274,31.02861588587811
96,194,148,35.10564644860406,63.915412516123546,30.112797198217336
71,233,140,34.579119309721314,87.97152725559263,30.31190498016938
72,165,164,32.552340036698155,79.119405492961,23.827417934317783
59,142,120,21.133708272417348,51.82017343084786,39.946161636185174
75,261,181,38.060194145221544,65.99667808789714,33.1012115083805
69,79,155,20.360383818145937,32.908981682225395,40.877679242462435
97,170,167,36.06535320845123,57.17389422846068,38.124615245570794
49,291,79,29.586927025349397,66.50379212360008,40.791672232667366
93,54,184,36.35987125779259,72.88302776039784,31.906134075509186
97,167,43,29.30139747425384,84.09103732680879,52.60552452104382
54,55,128,32.93875610143628,46.983494011636935,41.36772003665422
68,155,85,27.265310115639924,84.13022600834339,28.33738675835781
40,173,51,34.87357472272657,69.69111096391671,56.07214801003393
97,239,32,25.083523502289957,34.65874333682625,24.378204033346233
60,292,49,34.387118237503046,52.81997303588766,49.337379236065324
54,187,24,23.8676530215443,58.595707124310024,47.13793619083094
42,119,124,34.44335367345451,51.149235945615295,22.914356902809757
72,187,66,25.873426104843347,36.956380207287424,56.06030461381798
77,155,120,25.57263544097472,63.09507376726246,32.65249687127094
58,262,151,36.22987874957214,37.90520577546815,49.63580062458407
43,93,149,36.27385273380133,84.90163238535632,31.080063434033704
51,105,116,33.82804739050713,81.91518364847764,41.027669725901845
64,181,126,38.478172615148736,58.512939521531734,58.8933445524834
73,62,44,23.123873866901345,34.064918765968876,44.431056394727214
56,171,162,25.38642640426208,63.132324580752254,31.852910458419437
97,251,87,25.880281732402036,65.5342026574641,38.335085856309725
45,257,11,26.105726748020242,83.30536797100241,47.04164604325959
51,68,27,26.560639677686073,34.05105102181841,37.80755582064231
54,247,44,33.940183542386734,71.5262863686659,56.42994249461482
56,139,18,25.41516286650678,63.76829349015599,54.698429455859596
40,239,148,25.71844309700963,40.48647202054822,25.87240707842094
53,58,76,31.40829167031903,37.304006860664096,51.39763576253577
94,95,78,23.867177101285645,71.63704983202364,57.696596478350834
41,105,114,27.29775013094245,50.389252698538385,32.676328974999585
43,123,47,21.158807772322117,89.99638176274311,29.52878855817967
91,89,79,39.05094216126014,83.6401895709611,20.383549852275177
41,116,90,26.346153541964725,63.94304839835032,24.626297421788284
93,162,196,37.00084267162172,68.50389514458169,58.4365228383302
65,132,75,30.598911881399964,39.533193758279,35.644865109501495
85,111,50,24.56424314575404,83.64028203829098,35.49366157834597
89,276,33,23.868551480057974,57.536026460676965,30.667156719790867
99,223,187,33.899214897660286,61.281239977578274,26.56235642736362
79,183,14,39.29737615267284,82.38774516735795,40.35160763793053
91,78,30,23.661394410583455,30.37501976906563,48.927506263369764
72,68,15,22.308424333934905,59.66079604075789,42.03181334404685
87,163,141,27.74198690819861,67.60599917567697,21.41800947807517
78,157,18,27.876210938905515,39.55860027299119,52.138785638546686
45,192,78,36.12505947383905,34.098024211616206,57.26376606777168
99,106,77,29.377785889659112,62.09604820210046,37.61506963229684
69,87,135,21.24922376704617,62.851743451760704,34.658582111986426
61,70,146,38.413353834153995,49.81503035859052,29.19416042223994
66,285,155,27.463757871011577,82.93387662196693,32.074811993491195
58,100,68,33.37063460988406,48.06507518888432,45.77790030359387
49,216,180,33.3497654311033,60.98876847934586,50.80584511451498
94,264,89,21.126841571452434,41.202902339128926,33.288629453893584
45,69,38,20.072093183145803,30.669618328880624,33.58690493511813
65,283,185,21.76074056688354,55.561671221815615,38.044052788095584
81,291,60,39.130622659302546,61.61690239591193,26.80811106078778
96,51,179,35.87985898087225,75.88079137950447,57.08832752708284
90,286,45,22.6402455345082,56.926321457873684,48.21824273813806
42,81,85,32.29739729797639,46.72393078534053,37.34333713097804
91,160,114,32.23947501018584,66.25420030846155,24.890900475557768
42,141,54,20.011181878058494,52.87051026900495,53.953021928986715
91,297,110,28.58128536982395,44.005483426401696,39.348573799072156
45,181,172,34.23550941203556,84.62087918345229,51.87531536209384
88,56,113,23.735856942347436,62.20144758872367,21.335763490033955
89,52,15,37.01807663989406,42.028636260090266,30.946163851278193
49,74,174,33.20609788198663,70.25468005644056,44.883815067656165
77,161,45,20.138485941291048,78.1846568359735,39.51693284910675
99,299,153,37.09828360222717,75.51202532864582,31.802879119065235
52,58,31,20.38800059043205,65.97224466241806,28.04520949903274
77,264,78,37.75857608319711,61.1772980598434,32.0725331660193
51,264,78,26.674377151397344,76.63942098381341,49.69357603507213
85,290,72,33.973005104439565,72.48733224671204,27.34829402005222
88,75,84,35.748619374234806,64.28862709434499,43.7525283056883
93,281,116,25.625376399145477,69.46323388542564,36.947233337306415
66,113,28,27.128736668139524,40.11755066811969,50.52151615442966
99,67,111,30.19083486644665,31.196012292477697,28.064740904756786
96,265,135,31.65383063595817,85.86816616554614,30.803583049472024
47,140,136,25.840838121543445,86.11708171156019,35.94750127635393
97,286,155,39.84790737690531,77.2782468588391,26.663024348242548
44,51,123,34.74009346444544,52.33825215033103,38.44779088578977
75,50,82,25.483040196400577,39.045041777980956,36.642032326006316
77,97,123,32.80864382535361,51.43992726344044,59.60342177122845
82,257,154,28.707424022852297,73.57400800540704,43.75454837112349
69,240,50,37.206577830901296,50.111997910227096,22.778481004285887
99,156,170,26.5790014155364,77.7547765844065,38.397665900681346
76,265,192,23.757079763064873,70.38079827061927,55.140061229726214
68,213,91,20.922725175700737,67.79877669677576,54.67070349556816
61,240,161,39.686184637355616,85.8142107995001,58.47220879483662
53,124,86,27.184433472275995,83.60497741123095,55.76923467412965
49,75,177,24.41036936804506,72.69992801175523,27.051988060574217
50,55,37,29.83536946854987,41.954852001064964,20.142810979722814
74,75,119,25.832786440897642,86.33545348326732,44.65010756944473
62,270,176,24.658000686468675,43.62734709401595,48.09777467359799
47,92,30,32.32769000398453,52.35498931886866,25.248486000043044
60,171,174,21.496968148272376,79.60687052212558,26.67341196792748
76,178,139,30.179858992662865,42.5194264663124,58.52306253554803
67,58,15,27.74862602689373,68.31619440721292,57.75333018981034
91,76,61,30.650585974952975,57.47018281988356,26.27886194798712
70,120,14,26.40881246277791,67.44199853597448,29.8803361706671
97,166,184,31.406418418496223,87.48304625926568,55.68454648087704
92,167,52,21.636370887491687,78.50185673412733,37.39973322533473
67,52,105,27.523179122187237,47.749358164150365,51.92290503445289
81,238,110,24.74997216492271,33.43645600746941,35.83944123037204
66,250,123,28.761794265102942,88.0226599728598,49.455316612323806
79,179,49,27.96672213879583,65.11034558794049,35.87303212213683
60,173,148,32.62367323433383,40.38630836464203,55.96716379698249
48,123,151,32.5751545631908,67.62652049860154,33.022907161545284
68,130,11,28.267294948573348,32.53298731238971,40.924725279765156
99,208,176,23.632463139930913,41.251319888054226,40.870236309088426
54,114,72,31.638272972140488,67.95782522354185,45.95485514469108
72,171,128,39.3303073997761,54.148638785357115,32.26800178252697
94,195,155,23.708854487764725,49.505503630061355,45.706420290599326
76,183,103,21.381183579292305,69.32967899473005,25.641432781777233
86,151,88,25.29122370984053,81.98421100759563,55.744540932485236
75,282,138,28.258406694685203,70.71546595655866,25.766939502445247
90,91,154,26.12376843640235,57.806426436406575,53.6117973911341
67,160,63,36.69419418965349,69.53182986471658,47.7259227753523
